interaction_id,round_number,customer_id,action_id,converted,revenue,cost,reward,p_convert,exploit_score,explore_score,ucb_score,simulation_id
3070,3070,313,3,False,0.0,0.3,-0.3,0.1647,18.9239,0.0315,18.9554,synthetic_seed42_cust500_rounds5000
3071,3071,231,4,True,121.97,9.0,112.97,0.506,48.7655,0.042,48.8075,synthetic_seed42_cust500_rounds5000
3072,3072,163,4,False,0.0,0.2,-0.2,0.2838,24.0817,0.0281,24.1099,synthetic_seed42_cust500_rounds5000
3073,3073,444,4,False,0.0,0.2,-0.2,0.1853,17.4862,0.0207,17.5069,synthetic_seed42_cust500_rounds5000
3074,3074,384,3,False,0.0,0.3,-0.3,0.2733,20.8616,0.019,20.8806,synthetic_seed42_cust500_rounds5000
3075,3075,356,4,False,0.0,0.2,-0.2,0.3847,59.7463,0.0459,59.7922,synthetic_seed42_cust500_rounds5000
3076,3076,222,3,False,0.0,0.3,-0.3,0.3785,32.196,0.0209,32.2169,synthetic_seed42_cust500_rounds5000
3077,3077,491,2,False,0.0,0.1,-0.1,0.3218,14.038,0.0624,14.1004,synthetic_seed42_cust500_rounds5000
3078,3078,353,3,False,0.0,0.3,-0.3,0.2824,28.2091,0.0231,28.2322,synthetic_seed42_cust500_rounds5000
3079,3079,211,2,False,0.0,0.1,-0.1,0.2869,12.9649,0.0406,13.0055,synthetic_seed42_cust500_rounds5000
3080,3080,478,4,False,0.0,0.2,-0.2,0.2403,24.7925,0.0317,24.8242,synthetic_seed42_cust500_rounds5000
3081,3081,441,4,False,0.0,0.2,-0.2,0.1997,19.6659,0.0191,19.685,synthetic_seed42_cust500_rounds5000
3082,3082,369,3,True,73.88,0.3,73.58,0.3449,36.1444,0.0179,36.1623,synthetic_seed42_cust500_rounds5000
3083,3083,383,4,False,0.0,0.2,-0.2,0.2456,33.0064,0.0376,33.044,synthetic_seed42_cust500_rounds5000
3084,3084,211,2,True,72.77,4.99,67.78,0.2869,12.8792,0.0405,12.9197,synthetic_seed42_cust500_rounds5000
3085,3085,252,3,False,0.0,0.3,-0.3,0.2499,29.7413,0.0147,29.756,synthetic_seed42_cust500_rounds5000
3086,3086,97,3,False,0.0,0.3,-0.3,0.1746,17.4949,0.0179,17.5128,synthetic_seed42_cust500_rounds5000
3087,3087,294,2,False,0.0,0.1,-0.1,0.4365,8.1736,0.1213,8.2949,synthetic_seed42_cust500_rounds5000
3088,3088,184,3,True,95.08,0.3,94.78,0.2833,30.7064,0.0223,30.7287,synthetic_seed42_cust500_rounds5000
3089,3089,172,2,False,0.0,0.1,-0.1,0.2255,11.5215,0.0387,11.5602,synthetic_seed42_cust500_rounds5000
3090,3090,471,3,False,0.0,0.3,-0.3,0.3211,20.4739,0.0195,20.4934,synthetic_seed42_cust500_rounds5000
3091,3091,80,4,False,0.0,0.2,-0.2,0.2137,27.1576,0.0494,27.207,synthetic_seed42_cust500_rounds5000
3092,3092,411,4,False,0.0,0.2,-0.2,0.4318,45.1431,0.062,45.2051,synthetic_seed42_cust500_rounds5000
3093,3093,139,3,False,0.0,0.3,-0.3,0.2818,23.8325,0.0264,23.8588,synthetic_seed42_cust500_rounds5000
3094,3094,15,4,True,85.26,9.0,76.26,0.2553,15.5369,0.0244,15.5613,synthetic_seed42_cust500_rounds5000
3095,3095,22,3,True,84.71,0.3,84.41,0.1762,18.1047,0.0316,18.1363,synthetic_seed42_cust500_rounds5000
3096,3096,214,2,True,42.66,4.99,37.67,0.3415,9.7933,0.047,9.8403,synthetic_seed42_cust500_rounds5000
3097,3097,225,3,False,0.0,0.3,-0.3,0.2086,15.8617,0.0238,15.8854,synthetic_seed42_cust500_rounds5000
3098,3098,157,4,True,121.88,9.0,112.88,0.2697,27.6109,0.0304,27.6412,synthetic_seed42_cust500_rounds5000
3099,3099,331,4,True,73.75,9.0,64.75,0.29,25.8922,0.0228,25.9151,synthetic_seed42_cust500_rounds5000
3100,3100,241,3,True,85.8,0.3,85.5,0.3839,28.1068,0.0193,28.1262,synthetic_seed42_cust500_rounds5000
3101,3101,35,4,True,161.87,9.0,152.87,0.4498,46.7279,0.0335,46.7614,synthetic_seed42_cust500_rounds5000
3102,3102,173,3,False,0.0,0.3,-0.3,0.307,21.6474,0.0219,21.6693,synthetic_seed42_cust500_rounds5000
3103,3103,48,4,False,0.0,0.2,-0.2,0.3022,38.2575,0.0268,38.2843,synthetic_seed42_cust500_rounds5000
3104,3104,30,3,True,48.55,0.3,48.25,0.2197,18.4389,0.0242,18.463,synthetic_seed42_cust500_rounds5000
3105,3105,105,4,True,140.37,9.0,131.37,0.5226,80.9159,0.0667,80.9825,synthetic_seed42_cust500_rounds5000
3106,3106,349,4,False,0.0,0.2,-0.2,0.3823,38.8348,0.0285,38.8633,synthetic_seed42_cust500_rounds5000
3107,3107,346,4,False,0.0,0.2,-0.2,0.16,26.6494,0.025,26.6744,synthetic_seed42_cust500_rounds5000
3108,3108,426,4,False,0.0,0.2,-0.2,0.3842,50.2831,0.0391,50.3223,synthetic_seed42_cust500_rounds5000
3109,3109,378,4,False,0.0,0.2,-0.2,0.3298,25.8844,0.0188,25.9032,synthetic_seed42_cust500_rounds5000
3110,3110,265,4,False,0.0,0.2,-0.2,0.2201,23.7232,0.029,23.7522,synthetic_seed42_cust500_rounds5000
3111,3111,153,3,False,0.0,0.3,-0.3,0.2003,20.344,0.021,20.365,synthetic_seed42_cust500_rounds5000
3112,3112,4,4,False,0.0,0.2,-0.2,0.3214,31.2827,0.0256,31.3083,synthetic_seed42_cust500_rounds5000
3113,3113,318,4,False,0.0,0.2,-0.2,0.2885,36.6748,0.0327,36.7075,synthetic_seed42_cust500_rounds5000
3114,3114,143,3,False,0.0,0.3,-0.3,0.4572,25.7527,0.0176,25.7703,synthetic_seed42_cust500_rounds5000
3115,3115,127,4,False,0.0,0.2,-0.2,0.1568,17.6557,0.029,17.6847,synthetic_seed42_cust500_rounds5000
3116,3116,487,3,False,0.0,0.3,-0.3,0.2163,12.3803,0.0214,12.4017,synthetic_seed42_cust500_rounds5000
3117,3117,87,4,False,0.0,0.2,-0.2,0.2457,17.6189,0.0317,17.6506,synthetic_seed42_cust500_rounds5000
3118,3118,17,3,True,72.36,0.3,72.06,0.3781,36.3291,0.0418,36.3709,synthetic_seed42_cust500_rounds5000
3119,3119,472,4,False,0.0,0.2,-0.2,0.3797,35.6342,0.0328,35.667,synthetic_seed42_cust500_rounds5000
3120,3120,151,4,True,80.3,9.0,71.3,0.3343,37.5758,0.0257,37.6015,synthetic_seed42_cust500_rounds5000
3121,3121,196,2,True,69.86,4.99,64.87,0.3145,14.1632,0.0993,14.2624,synthetic_seed42_cust500_rounds5000
3122,3122,39,4,True,220.0,9.0,211.0,0.4203,61.2176,0.0343,61.2518,synthetic_seed42_cust500_rounds5000
3123,3123,202,3,True,77.52,0.3,77.22,0.3491,30.5495,0.0211,30.5707,synthetic_seed42_cust500_rounds5000
3124,3124,485,3,False,0.0,0.3,-0.3,0.2427,22.8299,0.0312,22.8611,synthetic_seed42_cust500_rounds5000
3125,3125,345,4,True,122.52,9.0,113.52,0.3897,36.8542,0.0268,36.881,synthetic_seed42_cust500_rounds5000
3126,3126,236,2,False,0.0,0.1,-0.1,0.3236,14.7847,0.068,14.8527,synthetic_seed42_cust500_rounds5000
3127,3127,151,4,True,106.86,9.0,97.86,0.3343,38.0865,0.0256,38.1121,synthetic_seed42_cust500_rounds5000
3128,3128,183,4,False,0.0,0.2,-0.2,0.2151,26.7294,0.0282,26.7577,synthetic_seed42_cust500_rounds5000
3129,3129,302,2,False,0.0,0.1,-0.1,0.1838,10.7377,0.0692,10.8069,synthetic_seed42_cust500_rounds5000
3130,3130,129,4,False,0.0,0.2,-0.2,0.3636,28.3022,0.0281,28.3303,synthetic_seed42_cust500_rounds5000
3131,3131,74,2,True,53.15,4.99,48.16,0.2128,5.0519,0.0625,5.1144,synthetic_seed42_cust500_rounds5000
3132,3132,346,4,False,0.0,0.2,-0.2,0.16,26.5107,0.0249,26.5355,synthetic_seed42_cust500_rounds5000
3133,3133,428,2,False,0.0,0.1,-0.1,0.2573,17.8235,0.0786,17.9021,synthetic_seed42_cust500_rounds5000
3134,3134,445,3,False,0.0,0.3,-0.3,0.34,27.0589,0.0238,27.0827,synthetic_seed42_cust500_rounds5000
3135,3135,417,4,False,0.0,0.2,-0.2,0.3341,38.7719,0.0286,38.8005,synthetic_seed42_cust500_rounds5000
3136,3136,263,2,False,0.0,0.1,-0.1,0.2398,13.2479,0.0376,13.2855,synthetic_seed42_cust500_rounds5000
3137,3137,393,3,False,0.0,0.3,-0.3,0.3467,22.1716,0.0272,22.1989,synthetic_seed42_cust500_rounds5000
3138,3138,459,4,True,83.9,9.0,74.9,0.4442,25.126,0.0278,25.1539,synthetic_seed42_cust500_rounds5000
3139,3139,12,4,False,0.0,0.2,-0.2,0.2475,22.2106,0.0287,22.2392,synthetic_seed42_cust500_rounds5000
3140,3140,206,4,True,86.21,9.0,77.21,0.2145,26.5141,0.0357,26.5498,synthetic_seed42_cust500_rounds5000
3141,3141,103,4,True,167.84,9.0,158.84,0.3814,49.513,0.0428,49.5558,synthetic_seed42_cust500_rounds5000
3142,3142,499,4,False,0.0,0.2,-0.2,0.1248,23.5599,0.0242,23.5841,synthetic_seed42_cust500_rounds5000
3143,3143,460,4,False,0.0,0.2,-0.2,0.2929,32.7561,0.0268,32.7828,synthetic_seed42_cust500_rounds5000
3144,3144,399,4,False,0.0,0.2,-0.2,0.3328,23.6647,0.0348,23.6994,synthetic_seed42_cust500_rounds5000
3145,3145,146,4,False,0.0,0.2,-0.2,0.2384,44.1249,0.0305,44.1554,synthetic_seed42_cust500_rounds5000
3146,3146,474,4,False,0.0,0.2,-0.2,0.3428,27.9533,0.0307,27.984,synthetic_seed42_cust500_rounds5000
3147,3147,15,4,False,0.0,0.2,-0.2,0.2553,16.0228,0.024,16.0468,synthetic_seed42_cust500_rounds5000
3148,3148,95,3,False,0.0,0.3,-0.3,0.1956,17.1184,0.0401,17.1586,synthetic_seed42_cust500_rounds5000
3149,3149,304,3,True,110.06,0.3,109.76,0.4575,39.9676,0.0224,39.99,synthetic_seed42_cust500_rounds5000
3150,3150,394,4,False,0.0,0.2,-0.2,0.3987,36.8624,0.0317,36.8941,synthetic_seed42_cust500_rounds5000
3151,3151,435,3,False,0.0,0.3,-0.3,0.1325,15.2576,0.0239,15.2816,synthetic_seed42_cust500_rounds5000
3152,3152,148,4,False,0.0,0.2,-0.2,0.373,36.2779,0.0427,36.3207,synthetic_seed42_cust500_rounds5000
3153,3153,196,2,True,45.78,4.99,40.79,0.3145,15.0557,0.0958,15.1515,synthetic_seed42_cust500_rounds5000
3154,3154,225,3,False,0.0,0.3,-0.3,0.2086,15.8012,0.0237,15.8249,synthetic_seed42_cust500_rounds5000
3155,3155,14,3,False,0.0,0.3,-0.3,0.3197,23.4931,0.0167,23.5098,synthetic_seed42_cust500_rounds5000
3156,3156,427,4,False,0.0,0.2,-0.2,0.2305,34.9306,0.0316,34.9622,synthetic_seed42_cust500_rounds5000
3157,3157,168,2,False,0.0,0.1,-0.1,0.483,15.7119,0.0603,15.7722,synthetic_seed42_cust500_rounds5000
3158,3158,101,3,False,0.0,0.3,-0.3,0.3629,26.0046,0.018,26.0226,synthetic_seed42_cust500_rounds5000
3159,3159,205,3,False,0.0,0.3,-0.3,0.183,13.7528,0.0231,13.7759,synthetic_seed42_cust500_rounds5000
3160,3160,353,3,False,0.0,0.3,-0.3,0.2824,28.1067,0.0229,28.1296,synthetic_seed42_cust500_rounds5000
3161,3161,429,4,False,0.0,0.2,-0.2,0.3468,29.6639,0.0238,29.6877,synthetic_seed42_cust500_rounds5000
3162,3162,107,3,False,0.0,0.3,-0.3,0.3184,26.1585,0.0286,26.1871,synthetic_seed42_cust500_rounds5000
3163,3163,86,4,False,0.0,0.2,-0.2,0.2472,36.2589,0.0313,36.2902,synthetic_seed42_cust500_rounds5000
3164,3164,468,4,False,0.0,0.2,-0.2,0.2371,35.4826,0.0296,35.5122,synthetic_seed42_cust500_rounds5000
3165,3165,272,4,True,114.84,9.0,105.84,0.401,42.6178,0.0253,42.6431,synthetic_seed42_cust500_rounds5000
3166,3166,183,4,True,107.15,9.0,98.15,0.2151,26.5561,0.028,26.5841,synthetic_seed42_cust500_rounds5000
3167,3167,101,3,True,80.38,0.3,80.08,0.3629,25.9284,0.018,25.9464,synthetic_seed42_cust500_rounds5000
3168,3168,499,4,False,0.0,0.2,-0.2,0.1248,23.5168,0.0241,23.5409,synthetic_seed42_cust500_rounds5000
3169,3169,357,4,True,131.51,9.0,122.51,0.3691,41.91,0.0406,41.9506,synthetic_seed42_cust500_rounds5000
3170,3170,108,4,False,0.0,0.2,-0.2,0.2935,30.7014,0.0364,30.7378,synthetic_seed42_cust500_rounds5000
3171,3171,42,3,False,0.0,0.3,-0.3,0.2922,20.0359,0.0282,20.0641,synthetic_seed42_cust500_rounds5000
3172,3172,101,3,True,103.81,0.3,103.51,0.3629,25.9806,0.0179,25.9986,synthetic_seed42_cust500_rounds5000
3173,3173,125,2,False,0.0,0.1,-0.1,0.2403,11.4124,0.0639,11.4763,synthetic_seed42_cust500_rounds5000
3174,3174,53,3,False,0.0,0.3,-0.3,0.1941,18.5402,0.0185,18.5586,synthetic_seed42_cust500_rounds5000
3175,3175,114,4,False,0.0,0.2,-0.2,0.4776,41.5089,0.0522,41.5611,synthetic_seed42_cust500_rounds5000
3176,3176,55,4,False,0.0,0.2,-0.2,0.4697,41.3991,0.0549,41.4539,synthetic_seed42_cust500_rounds5000
3177,3177,189,3,False,0.0,0.3,-0.3,0.5491,31.0089,0.0235,31.0323,synthetic_seed42_cust500_rounds5000
3178,3178,242,4,False,0.0,0.2,-0.2,0.3209,31.9791,0.0259,32.005,synthetic_seed42_cust500_rounds5000
3179,3179,225,3,False,0.0,0.3,-0.3,0.2086,15.6598,0.0236,15.6834,synthetic_seed42_cust500_rounds5000
3180,3180,411,4,True,141.3,9.0,132.3,0.4318,43.3506,0.0609,43.4115,synthetic_seed42_cust500_rounds5000
3181,3181,128,4,False,0.0,0.2,-0.2,0.2761,37.9884,0.0245,38.0129,synthetic_seed42_cust500_rounds5000
3182,3182,437,3,False,0.0,0.3,-0.3,0.3554,36.6829,0.0386,36.7216,synthetic_seed42_cust500_rounds5000
3183,3183,448,4,False,0.0,0.2,-0.2,0.3318,23.3633,0.0447,23.408,synthetic_seed42_cust500_rounds5000
3184,3184,477,2,False,0.0,0.1,-0.1,0.148,12.6666,0.0597,12.7262,synthetic_seed42_cust500_rounds5000
3185,3185,90,4,False,0.0,0.2,-0.2,0.3527,40.4244,0.0296,40.454,synthetic_seed42_cust500_rounds5000
3186,3186,124,3,False,0.0,0.3,-0.3,0.25,19.19,0.0138,19.2038,synthetic_seed42_cust500_rounds5000
3187,3187,307,4,False,0.0,0.2,-0.2,0.3183,39.3303,0.0302,39.3606,synthetic_seed42_cust500_rounds5000
3188,3188,69,4,True,117.24,9.0,108.24,0.3374,38.0242,0.0223,38.0466,synthetic_seed42_cust500_rounds5000
3189,3189,40,3,False,0.0,0.3,-0.3,0.2406,22.3457,0.0242,22.3699,synthetic_seed42_cust500_rounds5000
3190,3190,35,4,True,119.88,9.0,110.88,0.4498,48.1155,0.0326,48.1481,synthetic_seed42_cust500_rounds5000
3191,3191,299,4,False,0.0,0.2,-0.2,0.2626,24.8522,0.0311,24.8832,synthetic_seed42_cust500_rounds5000
3192,3192,400,4,False,0.0,0.2,-0.2,0.2307,37.9554,0.0238,37.9792,synthetic_seed42_cust500_rounds5000
3193,3193,130,3,False,0.0,0.3,-0.3,0.2884,28.8574,0.0373,28.8947,synthetic_seed42_cust500_rounds5000
3194,3194,462,4,True,107.7,9.0,98.7,0.1848,25.5223,0.0287,25.5511,synthetic_seed42_cust500_rounds5000
3195,3195,394,4,False,0.0,0.2,-0.2,0.3987,37.0151,0.0313,37.0464,synthetic_seed42_cust500_rounds5000
3196,3196,37,4,False,0.0,0.2,-0.2,0.4415,41.1712,0.032,41.2032,synthetic_seed42_cust500_rounds5000
3197,3197,204,4,False,0.0,0.2,-0.2,0.1669,26.8002,0.0303,26.8305,synthetic_seed42_cust500_rounds5000
3198,3198,32,4,True,126.03,9.0,117.03,0.3888,38.9085,0.0231,38.9316,synthetic_seed42_cust500_rounds5000
3199,3199,453,3,False,0.0,0.3,-0.3,0.2562,19.2517,0.0336,19.2853,synthetic_seed42_cust500_rounds5000
3200,3200,371,4,False,0.0,0.2,-0.2,0.2229,26.2736,0.0197,26.2933,synthetic_seed42_cust500_rounds5000
3201,3201,340,4,False,0.0,0.2,-0.2,0.3368,26.2362,0.0251,26.2613,synthetic_seed42_cust500_rounds5000
3202,3202,338,4,False,0.0,0.2,-0.2,0.2908,46.0804,0.0395,46.1199,synthetic_seed42_cust500_rounds5000
3203,3203,141,3,False,0.0,0.3,-0.3,0.2889,22.2943,0.0288,22.3231,synthetic_seed42_cust500_rounds5000
3204,3204,462,4,True,124.98,9.0,115.98,0.1848,25.51,0.0286,25.5387,synthetic_seed42_cust500_rounds5000
3205,3205,457,3,False,0.0,0.3,-0.3,0.3934,25.9094,0.0249,25.9343,synthetic_seed42_cust500_rounds5000
3206,3206,369,4,False,0.0,0.2,-0.2,0.2375,37.2044,0.0306,37.2349,synthetic_seed42_cust500_rounds5000
3207,3207,233,3,False,0.0,0.3,-0.3,0.4989,37.9073,0.0249,37.9322,synthetic_seed42_cust500_rounds5000
3208,3208,24,3,False,0.0,0.3,-0.3,0.3791,32.7111,0.0225,32.7336,synthetic_seed42_cust500_rounds5000
3209,3209,15,4,False,0.0,0.2,-0.2,0.2553,15.9387,0.0237,15.9624,synthetic_seed42_cust500_rounds5000
3210,3210,68,3,False,0.0,0.3,-0.3,0.1841,18.9718,0.0195,18.9913,synthetic_seed42_cust500_rounds5000
3211,3211,294,2,True,38.18,4.99,33.19,0.4365,7.3169,0.1161,7.4331,synthetic_seed42_cust500_rounds5000
3212,3212,396,4,True,127.93,9.0,118.93,0.4992,52.387,0.0443,52.4314,synthetic_seed42_cust500_rounds5000
3213,3213,471,3,False,0.0,0.3,-0.3,0.3211,20.3886,0.0193,20.4079,synthetic_seed42_cust500_rounds5000
3214,3214,87,4,False,0.0,0.2,-0.2,0.2457,17.7043,0.0311,17.7354,synthetic_seed42_cust500_rounds5000
3215,3215,137,4,False,0.0,0.2,-0.2,0.306,54.0446,0.0603,54.1049,synthetic_seed42_cust500_rounds5000
3216,3216,27,3,True,68.13,0.3,67.83,0.2343,18.5238,0.0389,18.5627,synthetic_seed42_cust500_rounds5000
3217,3217,495,4,False,0.0,0.2,-0.2,0.2324,29.3325,0.0188,29.3513,synthetic_seed42_cust500_rounds5000
3218,3218,388,4,True,90.66,9.0,81.66,0.3195,41.1561,0.022,41.1781,synthetic_seed42_cust500_rounds5000
3219,3219,238,3,True,70.52,0.3,70.22,0.2821,25.1887,0.0242,25.2128,synthetic_seed42_cust500_rounds5000
3220,3220,284,4,True,81.42,9.0,72.42,0.3414,43.1196,0.0278,43.1474,synthetic_seed42_cust500_rounds5000
3221,3221,278,3,False,0.0,0.3,-0.3,0.4195,28.7803,0.0136,28.7939,synthetic_seed42_cust500_rounds5000
3222,3222,129,4,True,95.56,9.0,86.56,0.3636,27.9471,0.0276,27.9746,synthetic_seed42_cust500_rounds5000
3223,3223,92,4,False,0.0,0.2,-0.2,0.3076,37.2726,0.033,37.3056,synthetic_seed42_cust500_rounds5000
3224,3224,147,3,True,73.39,0.3,73.09,0.3685,23.7939,0.0294,23.8233,synthetic_seed42_cust500_rounds5000
3225,3225,125,2,False,0.0,0.1,-0.1,0.2403,11.9123,0.0621,11.9744,synthetic_seed42_cust500_rounds5000
3226,3226,276,2,False,0.0,0.1,-0.1,0.1793,12.204,0.0417,12.2457,synthetic_seed42_cust500_rounds5000
3227,3227,151,4,True,110.74,9.0,101.74,0.3343,38.2797,0.0247,38.3044,synthetic_seed42_cust500_rounds5000
3228,3228,363,4,True,127.53,9.0,118.53,0.3103,25.6852,0.0291,25.7143,synthetic_seed42_cust500_rounds5000
3229,3229,281,4,True,87.31,9.0,78.31,0.3565,39.6645,0.0271,39.6916,synthetic_seed42_cust500_rounds5000
3230,3230,264,3,False,0.0,0.3,-0.3,0.2241,18.7461,0.0247,18.7708,synthetic_seed42_cust500_rounds5000
3231,3231,473,4,False,0.0,0.2,-0.2,0.1496,13.0371,0.0244,13.0614,synthetic_seed42_cust500_rounds5000
3232,3232,158,3,False,0.0,0.3,-0.3,0.3919,20.5635,0.0173,20.5809,synthetic_seed42_cust500_rounds5000
3233,3233,313,3,False,0.0,0.3,-0.3,0.1647,18.6495,0.031,18.6805,synthetic_seed42_cust500_rounds5000
3234,3234,1,3,True,77.38,0.3,77.08,0.3562,27.0959,0.032,27.1279,synthetic_seed42_cust500_rounds5000
3235,3235,368,4,False,0.0,0.2,-0.2,0.2983,40.0403,0.0298,40.0701,synthetic_seed42_cust500_rounds5000
3236,3236,250,2,False,0.0,0.1,-0.1,0.2315,11.2433,0.0494,11.2927,synthetic_seed42_cust500_rounds5000
3237,3237,105,4,False,0.0,0.2,-0.2,0.5226,82.3548,0.0653,82.4201,synthetic_seed42_cust500_rounds5000
3238,3238,1,3,True,74.79,0.3,74.49,0.3562,27.2999,0.0319,27.3318,synthetic_seed42_cust500_rounds5000
3239,3239,352,4,False,0.0,0.2,-0.2,0.2578,36.2741,0.0329,36.307,synthetic_seed42_cust500_rounds5000
3240,3240,326,4,False,0.0,0.2,-0.2,0.2445,20.0593,0.0244,20.0837,synthetic_seed42_cust500_rounds5000
3241,3241,328,4,False,0.0,0.2,-0.2,0.161,12.1977,0.0495,12.2471,synthetic_seed42_cust500_rounds5000
3242,3242,218,3,False,0.0,0.3,-0.3,0.1096,12.0084,0.0274,12.0358,synthetic_seed42_cust500_rounds5000
3243,3243,315,4,False,0.0,0.2,-0.2,0.3164,33.5253,0.0256,33.5508,synthetic_seed42_cust500_rounds5000
3244,3244,282,3,False,0.0,0.3,-0.3,0.2689,20.9036,0.0305,20.934,synthetic_seed42_cust500_rounds5000
3245,3245,120,4,False,0.0,0.2,-0.2,0.2462,16.6807,0.0236,16.7043,synthetic_seed42_cust500_rounds5000
3246,3246,257,3,True,67.38,0.3,67.08,0.2175,18.1132,0.0311,18.1443,synthetic_seed42_cust500_rounds5000
3247,3247,255,4,True,153.75,9.0,144.75,0.4618,72.1551,0.0656,72.2207,synthetic_seed42_cust500_rounds5000
3248,3248,409,3,True,84.33,0.3,84.03,0.5091,41.1137,0.0326,41.1463,synthetic_seed42_cust500_rounds5000
3249,3249,216,3,True,116.39,0.3,116.09,0.4491,42.5421,0.0265,42.5685,synthetic_seed42_cust500_rounds5000
3250,3250,217,3,False,0.0,0.3,-0.3,0.3145,25.6031,0.0242,25.6273,synthetic_seed42_cust500_rounds5000
3251,3251,492,4,True,105.45,9.0,96.45,0.2842,27.9739,0.0259,27.9998,synthetic_seed42_cust500_rounds5000
3252,3252,441,4,False,0.0,0.2,-0.2,0.1997,20.0445,0.0184,20.0629,synthetic_seed42_cust500_rounds5000
3253,3253,122,3,False,0.0,0.3,-0.3,0.2116,15.1655,0.0295,15.1949,synthetic_seed42_cust500_rounds5000
3254,3254,450,4,False,0.0,0.2,-0.2,0.2973,35.5696,0.0321,35.6017,synthetic_seed42_cust500_rounds5000
3255,3255,68,3,True,52.26,0.3,51.96,0.1841,19.2213,0.0193,19.2406,synthetic_seed42_cust500_rounds5000
3256,3256,423,3,False,0.0,0.3,-0.3,0.2585,14.3273,0.0255,14.3528,synthetic_seed42_cust500_rounds5000
3257,3257,91,2,True,47.46,4.99,42.47,0.273,11.5221,0.0426,11.5647,synthetic_seed42_cust500_rounds5000
3258,3258,212,3,False,0.0,0.3,-0.3,0.2453,26.7173,0.0319,26.7493,synthetic_seed42_cust500_rounds5000
3259,3259,492,4,False,0.0,0.2,-0.2,0.2842,28.1726,0.0259,28.1985,synthetic_seed42_cust500_rounds5000
3260,3260,45,4,True,91.12,9.0,82.12,0.3282,20.2193,0.0361,20.2554,synthetic_seed42_cust500_rounds5000
3261,3261,415,4,False,0.0,0.2,-0.2,0.1976,32.799,0.0182,32.8172,synthetic_seed42_cust500_rounds5000
3262,3262,246,4,False,0.0,0.2,-0.2,0.1933,42.3329,0.0509,42.3838,synthetic_seed42_cust500_rounds5000
3263,3263,53,3,False,0.0,0.3,-0.3,0.1941,18.4898,0.0184,18.5082,synthetic_seed42_cust500_rounds5000
3264,3264,474,4,True,112.11,9.0,103.11,0.3428,27.8704,0.0301,27.9004,synthetic_seed42_cust500_rounds5000
3265,3265,271,3,False,0.0,0.3,-0.3,0.4338,23.4844,0.0272,23.5116,synthetic_seed42_cust500_rounds5000
3266,3266,433,4,False,0.0,0.2,-0.2,0.3076,30.7063,0.0259,30.7322,synthetic_seed42_cust500_rounds5000
3267,3267,428,2,False,0.0,0.1,-0.1,0.2573,17.7141,0.076,17.7901,synthetic_seed42_cust500_rounds5000
3268,3268,7,4,False,0.0,0.2,-0.2,0.3428,23.3555,0.0244,23.3798,synthetic_seed42_cust500_rounds5000
3269,3269,133,4,False,0.0,0.2,-0.2,0.374,27.1261,0.0282,27.1542,synthetic_seed42_cust500_rounds5000
3270,3270,167,3,True,72.81,0.3,72.51,0.2832,25.3837,0.0289,25.4126,synthetic_seed42_cust500_rounds5000
3271,3271,264,3,False,0.0,0.3,-0.3,0.2241,18.7035,0.0246,18.728,synthetic_seed42_cust500_rounds5000
3272,3272,35,4,True,137.45,9.0,128.45,0.4498,47.8031,0.0317,47.8348,synthetic_seed42_cust500_rounds5000
3273,3273,195,3,True,53.4,0.3,53.1,0.2861,24.3959,0.0219,24.4179,synthetic_seed42_cust500_rounds5000
3274,3274,405,4,False,0.0,0.2,-0.2,0.1659,16.1553,0.026,16.1813,synthetic_seed42_cust500_rounds5000
3275,3275,86,4,True,74.91,9.0,65.91,0.2472,36.3729,0.0303,36.4032,synthetic_seed42_cust500_rounds5000
3276,3276,349,4,False,0.0,0.2,-0.2,0.3823,39.5666,0.0271,39.5937,synthetic_seed42_cust500_rounds5000
3277,3277,228,3,False,0.0,0.3,-0.3,0.2268,27.8031,0.0153,27.8185,synthetic_seed42_cust500_rounds5000
3278,3278,34,4,False,0.0,0.2,-0.2,0.2348,25.2763,0.038,25.3143,synthetic_seed42_cust500_rounds5000
3279,3279,89,4,False,0.0,0.2,-0.2,0.2702,27.9332,0.0302,27.9634,synthetic_seed42_cust500_rounds5000
3280,3280,69,4,True,130.75,9.0,121.75,0.3374,38.2254,0.0216,38.247,synthetic_seed42_cust500_rounds5000
3281,3281,306,4,False,0.0,0.2,-0.2,0.2474,44.156,0.0412,44.1971,synthetic_seed42_cust500_rounds5000
3282,3282,40,3,True,73.71,0.3,73.41,0.2406,22.366,0.0238,22.3898,synthetic_seed42_cust500_rounds5000
3283,3283,409,3,True,100.01,0.3,99.71,0.5091,41.4586,0.0325,41.491,synthetic_seed42_cust500_rounds5000
3284,3284,400,4,True,147.71,9.0,138.71,0.2307,37.913,0.0233,37.9363,synthetic_seed42_cust500_rounds5000
3285,3285,38,3,True,70.94,0.3,70.64,0.2102,13.4585,0.0293,13.4878,synthetic_seed42_cust500_rounds5000
3286,3286,438,3,False,0.0,0.3,-0.3,0.2632,20.499,0.0287,20.5276,synthetic_seed42_cust500_rounds5000
3287,3287,477,3,False,0.0,0.3,-0.3,0.1825,12.6676,0.0243,12.6919,synthetic_seed42_cust500_rounds5000
3288,3288,23,4,False,0.0,0.2,-0.2,0.2692,24.2494,0.029,24.2785,synthetic_seed42_cust500_rounds5000
